,0,1,2,3,4
10,국제>중국 | 사회>의료_건강 | 국제>중남미,2013/04/02,,중국서 신종 AI 의심환자 또 나와,"중국에서 신종 H7N9형 조류 인플루엔자에 감염된 것으로 의심되는 환자가 발생해 불안감이 커지고 있다. 중국 위생당국이 공식 확인하지는 않았지만 감염이 사실이라면 4번째 사례가 된다.

중국판 트위터인 웨이보에는 2일 한 여성 환자의 진료 기록이 올라왔다. 자신을 장쑤(江蘇)성 난징(南京)시 구러우(鼓樓) 병원의 행정 책임자라고 밝힌 이용자가 올린 것이다. 내용은 난징시 장닝(江寧)구에서 가축 도축업에 종사하는 45세의 여성이 지난달에 열과 기침 증상을 보여 병원을 찾았으며 지난달 30일 의사는 이 환자가 H7N9에 감염됐다고 확인했다는 내용이다. 그는 상태가 나빠져 지난달 24일부터 집중적인 치료를 받고 있는 것으로 알려졌다.

병원 측은 국가 보건당국에 정확한 확인을 의뢰한 상태다. 장닝구 관계자는 중국 언론에 “환자는 완전 격리된 상태에서 치료를 받고 있다”며 “아직 정식으로 확정된 것은 아니다”고 밝혔다.

앞서 중국 국가위생위원회는 상하이(上海)와 안후이(安徽)성에서 H7N9형 조류 인플루엔자 감염자가 각각 2명, 1명 발생했다고 지난달 31일 밝혔다. 상하이시 환자 2명은 숨졌으며 안후이성 환자는 현재 난징시에서 치료를 받고 있지만 위중한 상태다.

한편 대만 왕보는 쑤이런(蘇益仁) 대만 국가위생연구원 전염병연구소 소장이 “중국 당국이 발표한 감염 사례가 모두 위중하고 서로 가족 관계나 업무상 연관성이 없다는 점이 특징”이라면서 “이는 해당 바이러스가 주변 지역에 이미 퍼졌을 수 있다는 것을 의미한다”고 말했다고 2일 보도했다. 그는 “중국이 확인한 사례들은 전체의 빙산의 일각일 수도 있다”고 주장했다. H7N9형은 칠면조를 비롯한 조류에서만 발견됐다. 지금까지 사람에게까지 전염돼 사망 사례를 일으킨 조류 인플루엔자는 주로 H5N1형이었다.

현재 홍콩, 마카오, 대만 등 중국 주변 지역들은 공항과 항만에서 검역을 강화하고 있다.

<베이징|오관철 특파원 okc@kyunghyang.com>"
11,사회>환경 | 지역>충남 | 지역>전북,2013/03/27,,당진·예산서 저병원성 AI 검출…차단 방역,"최근 충남도내 2개 농가 가금류에서 저병원성 조류인플루엔자(AI)가 검출돼 방역 당국이 차단방역에 나선 것으로 알려졌다. 27일 충남도 가축위생연구소에 따르면 지난 4∼25일 도내 종오리 농장 14곳, 육용 오리 33곳, 메추리와 거위 사육 23곳 등 도내 70개 농가를 대상으로 1분기 예찰검사를 벌였다.

그 결과 당진시 고대면 거위 사육 농가와 예산군 광시면 육용 오리 농가에서 저병원성 AI가 검출됐다. 가축위생연구소는 해당 농가의 가금류에 대한 긴급 이동 제한, 소독 강화 등의 조처를 했다. 저병원성 AI는 전파력이 크게 떨어지기 때문에 감염 가금류는 매몰처분하지 않고 농장 등에 대한 소독만 강화하면 된다.

오형수 가축위생연구소장은 “현재 중국과 베트남 등 인접 국가에서 지속적으로 고병원성 AI가 발생한 만큼 긴장의 끈을 놓을 수 없다”면서 “고병원성 AI의 국내 유입을 차단하기 위해 상시방역체계 운영, 가금류 사육 농가에 대한 방역 및 검사 강화, 농가에 대한 교육·홍보를 지속적으로 실시하겠다”고 말했다.

<윤희일 기자 yhi@kyunghyang.com>"
12,IT_과학>과학 | IT_과학>인터넷_SNS,2012/11/10,원희복,인공지능 진압복 입은 ‘스마트 소방관’ 나온다,"소방관의 순직을 막기 위해 최첨단 정보기술(IT)을 활용한 ‘스마트 소방관’이 등장한다.
소방방재청은 화재현장 정보와 소방대원의 심신상태, 위치를 확인할 수 있는 인공지능형 소방진압복과 위치추적 시스템을 개발하기로 했다고 9일 밝혔다. 인공지능형 소방진압복은 화재현장의 온도와 가스 농도 등을 측정하는 센서와 경보장치 등을 장착한 것으로 일정 수준 이상 온도가 오르거나 가연성 가스가 발생하면 경보가 울린다. 이 진압복은 소방관의 동작을 무선으로 지휘소에 전송해 모니터링도 할 수 있게 한다.

소방방재청은 한국과학기술연구원(KIST)에 의뢰해 ‘인공지능형 스마트 소방진압복’을 2015년까지 개발할 계획이다. 이렇게 되면 화재현장과 소방관의 상태를 실시간 종합적으로 모니터링할 수 있어 최근 인천 의류창고 소방관 순직과 같은 사고를 막을 수 있을 것으로 보인다.
소방방재청은 또 모든 소방대상 시설물의 설계도와 내부구조, 위험물질 정보를 종합해 화재현장에서 활용할 수 있는 ‘119 소방현장 통합 정보관리 시스템’도 구축하기로 했다."
13,사회>환경,2012/03/20,모정민,"AI 옮길라…‘봄철 진객’ 저어새, 올해는 ‘불청객’ 신세","저어새는 환경부가 지정한 멸종위기 1급 동물이자 천연기념물 205호다. 먹이를 찾을 때 모양이 마치 부리로 노를 젓는 모습 같다고 해서 저어새라는 이름이 붙었다. 실제 부리는 끝이 납작하고 넓어 배를 젓는 노처럼 생겼다. 저어새는 바닷가 갯벌이나 갈대밭, 논에서 먹이를 찾는다. 잠은 숲에서 잔다. 작은 무리를 지어 생활할 때가 많지만 20∼50마리씩 무리를 짓기도 한다.
경계심이 강하고 예민한 까닭에 사람이 다가가면 멀리 날아간다.
세계 보호종인 저어새의 개체수는 약 2000마리에 불과하다. 그중 약 90%가 한국을 거쳐 이동한다. 국립생물자원관이 지난해 1월 한국을 거쳐 간 저어새를 조사한 결과 약 1800마리로 추산됐다. 약 20년 전 300여마리까지 개체수가 줄자 세계적으로 저어새 보존을 위한 국제활동이 시작됐다. 월동지와 번식지를 조사하고 서식지를 보호하는 활동이 이어졌다. 그 결과 개체수가 늘어나긴 했지만 아직도 멸종위기를 벗어나지 못하고 있다.
저어새는 봄철 우리나라를 찾는 ‘진객(珍客)’이지만 올해엔 불청객 대접을 받고 있다.
환경부 산하 국립환경과학원은 19일 “대만에서 날아오는 저어새가 우리나라에 고병원성 조류인플루엔자(AI)를 옮길 가능성이 있어 모니터링 중”이라고 밝혔다. 환경과학원 연구진은 지난해 7월 강화도에서 포획한 저어새에 인공위성 추적장치를 달아 이동경로를 모니터해 왔다.
저어새는 지난해 10월 대만으로 날아가 지난 11일까지 대만에서 고병원성 조류인플루엔자가 발생한 지점으로부터 27㎞ 떨어진 곳에서 서식하고 있었다. 대만에서는 이달 초부터 고병원성 조류인플루엔자가 발생해 확산되고 있다. 환경과학원 바이오안전연구팀 김종민 팀장은 “대만 조류인플루엔자 발생지 인근에 서식하던 저어새가 다음달 한국으로 날아올 예정”이라며 “저어새가 혹여 우리나라에 고병원성 조류인플루엔자를 옮기지 않을까 걱정”이라고 말했다.
목정민 기자"
14,사회>환경,2012/03/19,,"AI 옮길라…‘봄철 진객’ 저어새, 올해는 ‘불청객’ 신세","저어새는 환경부가 지정한 멸종위기 1급 동물이자 천연기념물 205호다. 먹이를 찾을 때 모양이 마치 부리로 노를 젓는 모습 같다고 해서 저어새라는 이름이 붙었다. 실제 부리는 끝이 납작하고 넓어 배를 젓는 노처럼 생겼다. 저어새는 바닷가 갯벌이나 갈대밭, 논에서 먹이를 찾는다. 잠은 숲에서 잔다. 작은 무리를 지어 생활할 때가 많지만 20∼50마리씩 무리를 짓기도 한다.

경계심이 강하고 예민한 까닭에 사람이 다가가면 멀리 날아간다.

세계 보호종인 저어새의 개체수는 약 2000마리에 불과하다. 그중 약 90%가 한국을 거쳐 이동한다. 국립생물자원관이 지난해 1월 한국을 거쳐 간 저어새를 조사한 결과 약 1800마리로 추산됐다. 약 20년 전 300여마리까지 개체수가 줄자 세계적으로 저어새 보존을 위한 국제활동이 시작됐다. 월동지와 번식지를 조사하고 서식지를 보호하는 활동이 이어졌다. 그 결과 개체수가 늘어나긴 했지만 아직도 멸종위기를 벗어나지 못하고 있다.

저어새는 봄철 우리나라를 찾는 ‘진객(珍客)’이지만 올해엔 불청객 대접을 받고 있다.

환경부 산하 국립환경과학원은 19일 “대만에서 날아오는 저어새가 우리나라에 고병원성 조류인플루엔자(AI)를 옮길 가능성이 있어 모니터링 중”이라고 밝혔다. 환경과학원 연구진은 지난해 7월 강화도에서 포획한 저어새에 인공위성 추적장치를 달아 이동경로를 모니터해 왔다.

저어새는 지난해 10월 대만으로 날아가 지난 11일까지 대만에서 고병원성 조류인플루엔자가 발생한 지점으로부터 27㎞ 떨어진 곳에서 서식하고 있었다. 대만에서는 이달 초부터 고병원성 조류인플루엔자가 발생해 확산되고 있다. 환경과학원 바이오안전연구팀 김종민 팀장은 “대만 조류인플루엔자 발생지 인근에 서식하던 저어새가 다음달 한국으로 날아올 예정”이라며 “저어새가 혹여 우리나라에 고병원성 조류인플루엔자를 옮기지 않을까 걱정”이라고 말했다.

<목정민 기자 mok@kyunghyang.com>"
15,지역>충남 | 사회>환경 | 지역>전북,2012/03/14,,"[충청.강원] 계룡 토종닭 AI, 전염성 낮은 저병원성","충남 계룡시 토종닭 농장에서 발생한 조류 인플루엔자(AI)는 전염성이 낮은 저병원성으로 판정됐다.

13일 농림수산검역검사본부는 “유전자 분석 등 다양한 정밀검사 결과, 전염성과 가금류 폐사율 등이 낮은 저병원성 AI인 H9N2로 판명됐다”고 밝혔다.

저병원성 AI는 지난해 12월28일 청주 오리농장에서 발발한 이후 처음이다. 검역검사본부는 지난 10~11일 계룡시에서 폐사한 토종닭 45마리에 대한 간이검사 결과 10마리 중 6마리에서 AI 양성반응이 나타나자 고병원성 여부를 판단하려고 정밀검사를 했다. 방역당국은 그러나 남방철새 도래기를 앞두고 올해 처음으로 AI가 발생하자 긴장을 늦추지 않고 있다. 농림수산식품부는 해당 농장에 대한 이동제한을 해제할 때까지 예찰 등 지속적인 관리를 하도록 계룡시에 지시했다.

또 방역 효과를 실질적으로 높이고자 16명으로 구성된 중앙기동점검반 8개 반을 동원해 농가의 방역수칙 위반사항을 집중적으로 적발키로 했다. 방역수칙을 어긴 농가에는 위반 횟수에 따라 50만~500만원의 과태료를 부과한다. 가금류 사육 농가에는 소독 등 방역수칙을 철저히 지킬 것을 주문했다.

농식품부 관계자는 “AI 의심 가축을 발견하면 즉시 가축방역기관(1588-4060) 등에 신고해 달라”고 밝혔다."
16,지역>충남 | 사회>환경 | 지역>전북,2012/03/13,,"계룡 토종닭 AI, 전염성 낮은 저병원성","충남 계룡시 토종닭 농장에서 발생한 조류 인플루엔자(AI)는 전염성이 낮은 저병원성으로 판정됐다.

13일 농림수산검역검사본부는 “유전자 분석 등 다양한 정밀검사 결과, 전염성과 가금류 폐사율 등이 낮은 저병원성 AI인 H9N2로 판명됐다”고 밝혔다.

저병원성 AI는 지난해 12월28일 청주 오리농장에서 발발한 이후 처음이다. 검역검사본부는 지난 10~11일 계룡시에서 폐사한 토종닭 45마리에 대한 간이검사 결과 10마리 중 6마리에서 AI 양성반응이 나타나자 고병원성 여부를 판단하려고 정밀검사를 했다. 방역당국은 그러나 남방철새 도래기를 앞두고 올해 처음으로 AI가 발생하자 긴장을 늦추지 않고 있다. 농림수산식품부는 해당 농장에 대한 이동제한을 해제할 때까지 예찰 등 지속적인 관리를 하도록 계룡시에 지시했다.

또 방역 효과를 실질적으로 높이고자 16명으로 구성된 중앙기동점검반 8개 반을 동원해 농가의 방역수칙 위반사항을 집중적으로 적발키로 했다. 방역수칙을 어긴 농가에는 위반 횟수에 따라 50만~500만원의 과태료를 부과한다. 가금류 사육 농가에는 소독 등 방역수칙을 철저히 지킬 것을 주문했다.

농식품부 관계자는 “AI 의심 가축을 발견하면 즉시 가축방역기관(1588-4060) 등에 신고해 달라”고 밝혔다.

<김다슬 기자 amorfati@kyunghyang.com>"
17,사회>환경 | 지역>경남 | 지역>충남,2012/03/13,김다슬,계룡 폐사 토종닭 AI 양성반응 … 고병원성 여부 13일 판명,"충남 계룡시 토종닭 사육농장에서 기르던 닭에서 조류인플루엔자(AI) 양성 반응이 나왔다. 사람에게 전염 우려가 있는 고병원성 AI 여부는 13일 검사에서 판명된다.
12일 농림수산식품부는 “10~11일 계룡시의 한 양계농가에서 닭 45마리가 폐사해 AI 간이검사를 벌인 결과 10마리 중 6마리에서 양성 반응이 나타났다”고 밝혔다. 고병원성 AI 여부는 13일 확정된다.
농식품부는 일단 AI가 발생한 것으로 간주해 농가에 행동지침을 발령했다. 방역본부 초동방역팀을 현장에 투입, 해당 농장에 대한 이동 제한과 사람, 차량 출입 통제를 시행했다. 또 농가출입자·차량·가축 이동 등에 대한 역학조사를 실시하고 있으며, 관련 농가·차량 등이 파악되는 즉시 이동제한 및 소독 등의 조치를 할 계획이다. 농식품부는 “고병원성 AI로 판명되면 AI 긴급행동지침에 따라 전국 일시 이동중지(스탠드스틸) 등 방역조치를 취할 계획”이라고 밝혔다.
농식품부는 남방철새가 도래하는 3∼4월까지 AI 발생 가능성이 크므로 가금류 사육농장 매주 1회 이상 소독, 매일 1회 이상 관찰, 외부인이나 차량 출입통제, 농장주의 철새도래지 출입자제 등 농가 방역수칙을 철저히 준수해 달라고 당부했다. 지금까지 국내에서는 AI가 4차례 발생했으며, 지난해에는 650만마리 이상을 살처분했고, 800억원 이상의 재정이 투입됐다. 2008년 4~5월에는 19개 시·군에서 발생한 AI로 역대 최대 피해규모인 1020만4000마리를 매몰했고 3070억원의 재정이 소요됐다.
김다슬 기자"
18,사회>환경 | 지역>전북 | 지역>대구,2012/03/12,,"경기도, AI 조기경보 가동…조류독감 또?","경기도축산위생연구소는 고병원성 조류인플루엔자(AI) 재발을 막기 위해 청정소독지원팀과 AI조기경보팀을 12일 가동했다. 연구소는 AI가 발생했던 지역과 가금류 가축시장에 대해 집중소독과 예방관찰.감시활동을 벌여 AI발생을 원천적으로 차단하기 위한 조치라고 밝혔다.

청정소독지원팀은 5개반 30명의 수의사로 편성돼 과거 AI발생농장, 재래시장을 찾아다니며 일제소독을 한다. 5개반 20명으로 구성된 AI조기경보팀은 이동식진단차량·검사장비 등을 갖추고 AI 유입 가능 경로인 철새·텃새, 닭ㆍ오리사육농장을 상시 예찰·감시해 AI발생을 조기에 차단하는 역할을 하게 된다.

연구소는 이날 수도권 최대 규모의 재래시장인 성남 모란시장에서 가축판매상과 함께 일제소독을 하고 AI방역홍보활동을 벌였다.경기도에서는 지난해 조류인플루엔자로 229만7천마리의 닭과 오리가 매몰처분됐다.

<디지털뉴스팀>"
19,사회>환경 | 지역>경남 | 지역>충남,2012/03/12,,계룡 폐사 토종닭 AI 양성반응 … 고병원성 여부 13일 판명,"충남 계룡시 토종닭 사육농장에서 기르던 닭에서 조류인플루엔자(AI) 양성 반응이 나왔다. 사람에게 전염 우려가 있는 고병원성 AI 여부는 13일 검사에서 판명된다.

12일 농림수산식품부는 “10~11일 계룡시의 한 양계농가에서 닭 45마리가 폐사해 AI 간이검사를 벌인 결과 10마리 중 6마리에서 양성 반응이 나타났다”고 밝혔다. 고병원성 AI 여부는 13일 확정된다.

농식품부는 일단 AI가 발생한 것으로 간주해 농가에 행동지침을 발령했다. 방역본부 초동방역팀을 현장에 투입, 해당 농장에 대한 이동 제한과 사람, 차량 출입 통제를 시행했다. 또 농가출입자·차량·가축 이동 등에 대한 역학조사를 실시하고 있으며, 관련 농가·차량 등이 파악되는 즉시 이동제한 및 소독 등의 조치를 할 계획이다. 농식품부는 “고병원성 AI로 판명되면 AI 긴급행동지침에 따라 전국 일시 이동중지(스탠드스틸) 등 방역조치를 취할 계획”이라고 밝혔다.

농식품부는 남방철새가 도래하는 3∼4월까지 AI 발생 가능성이 크므로 가금류 사육농장 매주 1회 이상 소독, 매일 1회 이상 관찰, 외부인이나 차량 출입통제, 농장주의 철새도래지 출입자제 등 농가 방역수칙을 철저히 준수해 달라고 당부했다. 지금까지 국내에서는 AI가 4차례 발생했으며, 지난해에는 650만마리 이상을 살처분했고, 800억원 이상의 재정이 투입됐다. 2008년 4~5월에는 19개 시·군에서 발생한 AI로 역대 최대 피해규모인 1020만4000마리를 매몰했고 3070억원의 재정이 소요됐다.

<김다슬 기자 amorfati@kyunghyang.com>"
20,사회>환경 | 지역>충북 | 지역>전북,2012/01/07,,이천 오리농장 AI 검사 ‘음성’ 판정,"농림수산식품부는 오리 집단폐사가 발생한 경기도 이천시의 오리 농가 시료를 정밀검사한 결과 조류인플루엔자(AI) 바이러스(H5N1) 음성으로 판명됐다고 7일 밝혔다.

농식품부는 9개의 종란접종 검사에서 하나의 폐사도 발생하지 않았고 혈구응집 여부를 확인하는 검사에서도 음성으로 확인됐다고 설명했다. 농식품부는 이에 따라 해당 농장에 대한 이동제한과 출입통제 조치를 해제했다.

초동방역팀에는 철수를 지시했다. 농식품부는 지난 1~3일 이천시 설성면의 육용 오리 농가에서 오리 110마리가 폐사하자 지난 3일부터 정밀검사를 해왔다.

<디지털뉴스팀>"
21,사회>환경 | 지역>전북 | 지역>경남,2012/01/04,,이천서 오리 110마리 폐사…AI 검사,"경기도 이천에서 오리 110마리가 폐사해 농림수산식품부가 고병원성 AI(조류 인플루엔자) 여부에 대한 정밀 검사에 착수했다. 농식품부는 지난 1~3일 이천에서 육용오리 1만1800마리를 키우는 농가에서 110마리가 폐사해 농림수산검역검사본부가 부검했더니 폐출혈, 심장출혈 등 AI 감염 때 나타나는 임상증상이 관찰됐다고 4일 밝혔다.

농식품부는 지난 3일부터 종란 접종 등 정밀검사를 하고 있다. 정밀검사는 종란에 접종 후 종란 속 병아리의 폐사 여부를 확인하고, 유전자검사 등을 거친다. 고병원성 AI 여부는 최장 5일 후 판정돼 이번 검사 결과는 7일 오후에 나올 예정이다.

농식품부는 초동방역팀을 현장에 투입해 해당 농장에 대한 이동제한과 사람, 차량 출입을 통제했다. 경기도 축산위생연구소 소속 가축방역관을 동원해 인근 가금류사육농장을 예찰하고 있다. 관련 지자체와 방역본부 등은 해당 농장에 새끼 오리를 분양한 부화장을 집중적으로 예찰하고 가금류 사육농가 등을 소독하는 등 방역을 강화했다.

농식품부는 고병원성 AI로 판명되면 AI 긴급행동지침(SOP)에 따라 전국 일시 이동중지 등 방역조치를 취할 계획이다. 농식품부는 가금류 사육농가에 매주 1회 이상 농장 소독과 매일 1회 이상 농장 예찰, 외부인이나 차량의 출입 통제, 농장주의 철새 도래지 출입 자제 등 방역수칙을 철저히 준수하라고 당부했다. AI 의심 가축을 발견하면 즉시 가축방역기관(☎1588-4060)에 신고해 달라는 부탁도 했다.

<디지털뉴스팀>"
22,지역>제주 | 지역>충남 | 지역>전남,2011/04/01,강홍균,제주서 구제역·AI가 맥 못춘 이유는?,"“생각만 해도 끔찍합니다. 몸이 열 개라도 모자랄 정도로 뛰었습니다.”
31일 “제주도에 구제역이 발생했다면…”이라는 기자의 질문에 제주도 조덕준 축정과장은 손사래를 쳤다.
제주도는 지난 29일까지 주요 도로변에 설치됐던 방역통제초소를 철거했다. 지난해 11월19일과 12월29일 발생한 구제역과 고병원성 조류인플루엔자(AI)가 끝났다는 판단에 따른 것이다. 바야흐로 전국에서 유일하게 구제역과 조류인플루엔자 등 2가지 질병을 막아내 가축전염병 청정지역으로 남는 데 성공한 것이다.
◇ “바다에 모두 빠져 죽자” = 초창기 우근민 제주지사는 구제역 방역대책서류를 결재하면서 비장한 각오를 던졌다.
“구제역 발생하면 모두 같이 제주바다에 빠져 죽읍시다.”
축정과 직원들은 “죽어도 구제역은 막고 죽겠습니다”라고 응답했다. 제주도의 구제역 차단은 한마디로 “죽을 각오”로 이뤄졌다. 만약 구제역과 AI가 발생했다면 제주도는 초토화됐을 것이라는 게 방역 종사자들의 이야기다.
제주도는 지하수가 생명수다. 육지처럼 강이 없기 때문에 지하수가 오염되면 말 그대로 끝장이 나버린다.
제주에서 사육되는 소는 3만5000마리, 돼지는 50만2000마리다. 축산농가는 제주시 한림읍, 서귀포시 대정읍 등 일정지역에 밀집돼 있다. 이 때문에 구제역에 한 마리라도 걸리게 되면 제주도내 소, 돼지 대부분을 살처분해야 한다는 결론이다.
소, 돼지뿐만 아니라 한라산과 중산간 지역에 서식하고 있는 야생노루도 살처분 대상이 된다. 천방지축으로 뛰놀면서 목장에 접근할 수 있기 때문이다.
제주발전연구원은 제주에 구제역 발생 시 축산물 관련 피해만 7000억원대에 이를 것으로 전망했다. 관광산업 침체에 따른 피해까지 따지면 1조4000억원대를 훌쩍 넘는다.
조 과장은 “섬이라는 지리적 이점을 차단방역에 최대한 활용했다”며 “유일한 출입경로인 공항과 항만에서 사람과 화물, 차량을 철저히 소독했다”고 말했다.
다른 시·도와는 차별화되게 국경에 준하는 방역을 실시했다는 것이다. 제주특별법에 따른 차별화된 방역규정이 있었기 때문이었다.
◇ ‘가발이 벗겨질 정도로…’ = 즉 ‘반출입 가축 및 그 생산물 등에 관한 방역조례’에 따르면 타 시·도에서 구제역이나 AI 발생 시 가축과 고기, 정액, 비료 등 관련 부산물까지 반입을 금지한다. 제주지역 가축도 반출이 금지된다. 직접적인 전염요인인 가축과 그 부산물의 이동 자체를 금지하는 것이다. 간접 요인인 사람과 차량에 대해서는 철저한 소독이 이뤄진다. 제주공항에는 7대의 에어샤워기가 설치돼 관광객의 옷이나 머리에 묻어오는 바이러스를 털어냈다.
제주도가 에어샤워기 강도를 곱절 높이는 바람에 일부 관광객은 “가발이 벗겨질 뻔했다”며 항의하기도 했다. 신발을 통해 유입되는 바이러스는 발판소독기가 책임졌다. 축산농가들은 스스로 조를 짜 마을 단위 방역에 나섰다.
제주도는 지금까지 방역작업에 동원된 인원은 2만9000여명, 긴급예비비 등 방역예산은 45억원이 소요됐다고 밝혔다.
◇ 구제역·AI청정효과 톡톡 = 요즘 서울의 마트에서는 ‘삼다수’ 보기가 힘들어졌다.
소비자들이 구제역 매몰가축으로 인한 침출수 피해를 우려해서 제주 삼다수만 찾고 있기 때문이다.
육지부에서 제주산 돼지고기를 선호하면서 올 들어 2월까지 도축물량도 지난해보다 19%나 늘었다. 3월 현재 제주산 돼지고기 가격은 ㎏당 6683원으로 지난해 3월에 비해 65%나 올랐다. 우근민 제주지사는 “무엇보다 도민이 똘똘 뭉쳐 구제역을 막아냈다는 자긍심이 크다”며 “청정 제주 이미지를 지켜냈기 때문에 세계 7대자연경관 선정에도 도움이 될 것”이라고 말했다.
강홍균 기자 khk5056@kyunghyang.com"
